,1,2,1.1,1000,0,10
817,49,496.0,1.0,1000,,
818,49,301.0,1.0,1000,,
819,49,497.0,1.0,1000,,
820,49,202.0,1.0,1000,,
821,49,25.0,1.0,1000,,
822,49,286.0,1.0,1000,,
823,50,132.0,1.0,1000,,
824,50,8.0,1.0,1000,,
825,50,41.0,1.0,1000,,
826,50,42.0,1.0,1000,,
827,50,43.0,1.0,1000,,
828,50,237.0,1.0,1000,,
829,50,27.0,1.0,1000,,
830,50,380.0,1.0,1000,,
831,52,512.0,1.0,1000,,
832,52,513.0,1.0,1000,,
833,52,514.0,1.0,1000,,
834,52,515.0,1.0,1000,,
835,52,516.0,1.0,1000,,
836,52,517.0,1.0,1000,,
837,52,518.0,1.0,1000,,
838,52,519.0,1.0,1000,,
839,52,520.0,1.0,1000,,
840,52,521.0,1.0,1000,,
841,52,522.0,1.0,1000,,
842,52,523.0,1.0,1000,,
843,52,524.0,1.0,1000,,
844,52,525.0,1.0,1000,,
845,52,526.0,1.0,1000,,
846,52,527.0,1.0,1000,,
847,52,16.0,1.0,1000,,
848,52,528.0,1.0,1000,,
849,52,529.0,1.0,1000,,
850,52,530.0,1.0,1000,,
851,52,531.0,1.0,1000,,
852,52,532.0,1.0,1000,,
853,52,533.0,1.0,1000,,
854,52,23.0,1.0,1000,,
855,52,24.0,1.0,1000,,
856,52,25.0,1.0,1000,,
857,52,534.0,1.0,1000,,
858,52,535.0,1.0,1000,,
859,52,536.0,1.0,1000,,
860,52,537.0,1.0,1000,,
861,52,538.0,1.0,1000,,
862,52,539.0,1.0,1000,,
863,52,540.0,1.0,1000,,
864,52,541.0,1.0,1000,,
865,52,542.0,1.0,1000,,
866,52,543.0,1.0,1000,,
867,52,544.0,1.0,1000,,
868,52,545.0,1.0,1000,,
869,52,546.0,1.0,1000,,
870,52,547.0,1.0,1000,,
871,52,548.0,1.0,1000,,
872,52,549.0,1.0,1000,,
873,52,550.0,1.0,1000,,
874,52,551.0,1.0,1000,,
875,52,44.0,1.0,1000,,
876,52,552.0,1.0,1000,,
877,52,46.0,1.0,1000,,
878,52,47.0,1.0,1000,,
879,52,45.0,1.0,1000,,
880,52,553.0,1.0,1000,,
881,52,554.0,1.0,1000,,
882,52,555.0,1.0,1000,,
883,52,556.0,1.0,1000,,
884,52,557.0,1.0,1000,,
885,52,558.0,1.0,1000,,
886,52,559.0,1.0,1000,,
887,52,2.0,1.0,1000,,
888,52,560.0,1.0,1000,,
889,52,561.0,1.0,1000,,
890,52,562.0,1.0,1000,,
891,52,563.0,1.0,1000,,
892,52,82.0,1.0,1000,,
893,52,85.0,1.0,1000,,
894,52,88.0,1.0,1000,,
895,52,91.0,1.0,1000,,
896,52,92.0,1.0,1000,,
897,52,93.0,1.0,1000,,
898,52,95.0,1.0,1000,,
899,52,96.0,1.0,1000,,
900,52,97.0,1.0,1000,,
901,52,98.0,1.0,1000,,
902,52,99.0,1.0,1000,,
903,52,138.0,1.0,1000,,
904,52,149.0,1.0,1000,,
905,52,155.0,1.0,1000,,
906,52,163.0,1.0,1000,,
907,52,166.0,1.0,1000,,
908,52,168.0,1.0,1000,,
909,52,172.0,1.0,1000,,
910,52,186.0,1.0,1000,,
911,52,189.0,1.0,1000,,
912,52,193.0,1.0,1000,,
913,52,196.0,1.0,1000,,
914,52,197.0,1.0,1000,,
915,52,198.0,1.0,1000,,
916,52,199.0,1.0,1000,,
917,52,349.0,1.0,1000,,
918,52,353.0,1.0,1000,,
919,52,355.0,1.0,1000,,
920,52,356.0,1.0,1000,,
921,52,361.0,1.0,1000,,
922,52,420.0,1.0,1000,,
923,52,422.0,1.0,1000,,
924,52,423.0,1.0,1000,,
925,52,425.0,1.0,1000,,
926,52,471.0,1.0,1000,,
927,52,499.0,1.0,1000,,
928,52,500.0,1.0,1000,,
929,52,501.0,1.0,1000,,
930,52,502.0,1.0,1000,,
931,52,503.0,1.0,1000,,
932,52,504.0,1.0,1000,,
933,52,505.0,1.0,1000,,
934,52,506.0,1.0,1000,,
935,52,507.0,1.0,1000,,
936,52,508.0,1.0,1000,,
937,52,509.0,1.0,1000,,
938,52,510.0,1.0,1000,,
939,52,511.0,1.0,1000,,
940,53,2.0,1.0,1000,,
941,53,8.0,1.0,1000,,
942,53,10.0,1.0,1000,,
943,53,290.0,1.0,1000,,
944,53,294.0,1.0,1000,,
945,53,554.0,1.0,1000,,
946,53,298.0,1.0,1000,,
947,53,300.0,1.0,1000,,
948,53,44.0,1.0,1000,,
949,53,299.0,1.0,1000,,
950,53,303.0,1.0,1000,,
951,53,564.0,1.0,1000,,
952,53,565.0,1.0,1000,,
953,53,566.0,1.0,1000,,
954,53,567.0,1.0,1000,,
955,53,568.0,1.0,1000,,
956,53,569.0,1.0,1000,,
957,53,570.0,1.0,1000,,
958,53,571.0,1.0,1000,,
959,53,572.0,1.0,1000,,
960,53,573.0,1.0,1000,,
961,53,574.0,1.0,1000,,
962,53,575.0,1.0,1000,,
963,53,576.0,1.0,1000,,
964,53,577.0,1.0,1000,,
965,53,578.0,1.0,1000,,
966,53,579.0,1.0,1000,,
967,53,580.0,1.0,1000,,
968,53,581.0,1.0,1000,,
969,53,582.0,1.0,1000,,
970,53,583.0,1.0,1000,,
971,53,584.0,1.0,1000,,
972,53,191.0,1.0,1000,,
973,53,202.0,1.0,1000,,
974,53,585.0,1.0,1000,,
975,53,586.0,1.0,1000,,
976,53,587.0,1.0,1000,,
977,53,588.0,1.0,1000,,
978,53,589.0,1.0,1000,,
979,53,590.0,1.0,1000,,
980,53,591.0,1.0,1000,,
981,53,592.0,1.0,1000,,
982,53,593.0,1.0,1000,,
983,53,594.0,1.0,1000,,
984,53,595.0,1.0,1000,,
985,53,90.0,1.0,1000,,
986,53,99.0,1.0,1000,,
987,53,104.0,1.0,1000,,
988,53,106.0,1.0,1000,,
989,53,107.0,1.0,1000,,
990,53,108.0,1.0,1000,,
991,53,112.0,1.0,1000,,
992,54,45.0,1.0,1000,,
993,54,368.0,1.0,1000,,
994,54,272.0,1.0,1000,,
995,54,596.0,1.0,1000,,
996,54,597.0,1.0,1000,,
997,54,598.0,1.0,1000,,
998,54,599.0,1.0,1000,,
999,54,600.0,1.0,1000,,
1000,54,187.0,1.0,1000,,
1001,55,608.0,1.0,1000,,
1002,55,603.0,1.0,1000,,
1003,55,187.0,1.0,1000,,
1004,55,14.0,1.0,1000,,
1005,55,47.0,1.0,1000,,
1006,55,48.0,1.0,1000,,
1007,55,25.0,1.0,1000,,
1008,55,601.0,1.0,1000,,
1009,55,602.0,1.0,1000,,
1010,55,27.0,1.0,1000,,
1011,55,604.0,1.0,1000,,
1012,55,605.0,1.0,1000,,
1013,55,606.0,1.0,1000,,
1014,55,607.0,1.0,1000,,
1015,56,609.0,1.0,1000,,
1016,56,610.0,1.0,1000,,
1017,56,611.0,1.0,1000,,
1018,56,612.0,1.0,1000,,
1019,56,613.0,1.0,1000,,
1020,56,614.0,1.0,1000,,
1021,56,67.0,1.0,1000,,
1022,56,392.0,1.0,1000,,
1023,56,615.0,1.0,1000,,
1024,56,616.0,1.0,1000,,
1025,56,43.0,1.0,1000,,
1026,56,617.0,1.0,1000,,
1027,56,228.0,1.0,1000,,
1028,56,180.0,1.0,1000,,
1029,56,282.0,1.0,1000,,
1030,56,27.0,1.0,1000,,
1031,56,62.0,1.0,1000,,
1032,57,618.0,1.0,1000,,
1033,57,619.0,1.0,1000,,
1034,57,620.0,1.0,1000,,
1035,57,621.0,1.0,1000,,
1036,57,46.0,1.0,1000,,
1037,57,622.0,1.0,1000,,
1038,57,623.0,1.0,1000,,
1039,57,624.0,1.0,1000,,
1040,57,625.0,1.0,1000,,
1041,57,626.0,1.0,1000,,
1042,57,627.0,1.0,1000,,
1043,57,27.0,1.0,1000,,
1044,59,640.0,1.0,1000,,
1045,59,641.0,1.0,1000,,
1046,59,642.0,1.0,1000,,
1047,59,164.0,1.0,1000,,
1048,59,298.0,1.0,1000,,
1049,59,107.0,1.0,1000,,
1050,59,44.0,1.0,1000,,
1051,59,303.0,1.0,1000,,
1052,59,112.0,1.0,1000,,
1053,59,90.0,1.0,1000,,
1054,59,639.0,1.0,1000,,
1055,60,2.0,1.0,1000,,
1056,60,643.0,1.0,1000,,
1057,60,644.0,1.0,1000,,
1058,60,645.0,1.0,1000,,
1059,60,646.0,1.0,1000,,
1060,60,647.0,1.0,1000,,
1061,60,648.0,1.0,1000,,
1062,60,649.0,1.0,1000,,
1063,60,138.0,1.0,1000,,
1064,60,650.0,1.0,1000,,
1065,60,651.0,1.0,1000,,
1066,60,652.0,1.0,1000,,
1067,60,653.0,1.0,1000,,
1068,60,143.0,1.0,1000,,
1069,60,654.0,1.0,1000,,
1070,60,655.0,1.0,1000,,
1071,60,656.0,1.0,1000,,
1072,60,657.0,1.0,1000,,
1073,60,144.0,1.0,1000,,
1074,60,658.0,1.0,1000,,
1075,60,659.0,1.0,1000,,
1076,60,660.0,1.0,1000,,
1077,60,661.0,1.0,1000,,
1078,60,25.0,1.0,1000,,
1079,60,662.0,1.0,1000,,
1080,60,24.0,1.0,1000,,
1081,60,663.0,1.0,1000,,
1082,60,27.0,1.0,1000,,
1083,60,664.0,1.0,1000,,
1084,60,665.0,1.0,1000,,
1085,60,416.0,1.0,1000,,
1086,60,666.0,1.0,1000,,
1087,60,667.0,1.0,1000,,
1088,60,419.0,1.0,1000,,
1089,60,420.0,1.0,1000,,
1090,60,668.0,1.0,1000,,
1091,60,669.0,1.0,1000,,
1092,60,167.0,1.0,1000,,
1093,60,671.0,1.0,1000,,
1094,60,672.0,1.0,1000,,
1095,60,554.0,1.0,1000,,
1096,60,670.0,1.0,1000,,
1097,60,44.0,1.0,1000,,
1098,60,676.0,1.0,1000,,
1099,60,46.0,1.0,1000,,
1100,60,678.0,1.0,1000,,
1101,60,48.0,1.0,1000,,
1102,60,680.0,1.0,1000,,
1103,60,681.0,1.0,1000,,
1104,60,682.0,1.0,1000,,
1105,60,683.0,1.0,1000,,
1106,60,154.0,1.0,1000,,
1107,60,673.0,1.0,1000,,
1108,60,674.0,1.0,1000,,
1109,60,675.0,1.0,1000,,
1110,60,198.0,1.0,1000,,
1111,60,14.0,1.0,1000,,
1112,60,677.0,1.0,1000,,
1113,60,679.0,1.0,1000,,
1114,60,478.0,1.0,1000,,
1115,60,355.0,1.0,1000,,
1116,60,99.0,1.0,1000,,
1117,60,529.0,1.0,1000,,
1118,60,487.0,1.0,1000,,
1119,60,361.0,1.0,1000,,
1120,60,149.0,1.0,1000,,
1121,60,684.0,1.0,1000,,
1122,60,499.0,1.0,1000,,
1123,61,194.0,1.0,1000,,
1124,61,199.0,1.0,1000,,
1125,61,8.0,1.0,1000,,
1126,61,155.0,1.0,1000,,
1127,61,685.0,1.0,1000,,
1128,61,177.0,1.0,1000,,
1129,61,27.0,1.0,1000,,
1130,61,190.0,1.0,1000,,
1131,62,33.0,1.0,1000,,
1132,62,227.0,1.0,1000,,
1133,62,396.0,1.0,1000,,
1134,62,686.0,1.0,1000,,
1135,62,687.0,1.0,1000,,
1136,62,688.0,1.0,1000,,
1137,62,689.0,1.0,1000,,
1138,62,690.0,1.0,1000,,
1139,62,691.0,1.0,1000,,
1140,62,116.0,1.0,1000,,
1141,62,181.0,1.0,1000,,
1142,62,692.0,1.0,1000,,
1143,62,78.0,1.0,1000,,
1144,62,121.0,1.0,1000,,
1145,62,124.0,1.0,1000,,
1146,62,30.0,1.0,1000,,
1147,62,223.0,1.0,1000,,
1148,63,701.0,1.0,1000,,
1149,63,138.0,1.0,1000,,
1150,63,14.0,1.0,1000,,
1151,63,693.0,1.0,1000,,
1152,63,694.0,1.0,1000,,
1153,63,695.0,1.0,1000,,
1154,63,696.0,1.0,1000,,
1155,63,697.0,1.0,1000,,
1156,63,602.0,1.0,1000,,
1157,63,27.0,1.0,1000,,
1158,63,700.0,1.0,1000,,
1159,63,699.0,1.0,1000,,
1160,63,698.0,1.0,1000,,
1161,64,704.0,1.0,1000,,
1162,64,2.0,1.0,1000,,
1163,64,41.0,1.0,1000,,
1164,64,394.0,1.0,1000,,
1165,64,43.0,1.0,1000,,
1166,64,138.0,1.0,1000,,
1167,64,42.0,1.0,1000,,
1168,64,702.0,1.0,1000,,
1169,64,271.0,1.0,1000,,
1170,64,94.0,1.0,1000,,
1171,64,62.0,1.0,1000,,
1172,64,703.0,1.0,1000,,
1173,65,2.0,1.0,1000,,
1174,65,23.0,1.0,1000,,
1175,65,25.0,1.0,1000,,
1176,65,27.0,1.0,1000,,
1177,65,163.0,1.0,1000,,
1178,65,422.0,1.0,1000,,
1179,65,554.0,1.0,1000,,
1180,65,172.0,1.0,1000,,
1181,65,189.0,1.0,1000,,
1182,65,705.0,1.0,1000,,
1183,65,706.0,1.0,1000,,
1184,65,707.0,1.0,1000,,
1185,65,708.0,1.0,1000,,
1186,65,709.0,1.0,1000,,
1187,65,710.0,1.0,1000,,
1188,65,711.0,1.0,1000,,
1189,65,712.0,1.0,1000,,
1190,65,713.0,1.0,1000,,
1191,65,714.0,1.0,1000,,
1192,65,202.0,1.0,1000,,
1193,65,88.0,1.0,1000,,
1194,65,89.0,1.0,1000,,
1195,65,91.0,1.0,1000,,
1196,65,93.0,1.0,1000,,
1197,65,96.0,1.0,1000,,
1198,65,481.0,1.0,1000,,
1199,65,361.0,1.0,1000,,
1200,66,715.0,1.0,1000,,
1201,66,716.0,1.0,1000,,
1202,66,717.0,1.0,1000,,
1203,66,45.0,1.0,1000,,
1204,66,718.0,1.0,1000,,
1205,66,719.0,1.0,1000,,
1206,66,47.0,1.0,1000,,
1207,66,720.0,1.0,1000,,
1208,66,48.0,1.0,1000,,
1209,66,721.0,1.0,1000,,
1210,67,453.0,1.0,1000,,
1211,67,361.0,1.0,1000,,
1212,67,14.0,1.0,1000,,
1213,67,47.0,1.0,1000,,
1214,67,48.0,1.0,1000,,
1215,67,721.0,1.0,1000,,
1216,67,722.0,1.0,1000,,
1217,67,723.0,1.0,1000,,
1218,67,529.0,1.0,1000,,
1219,67,724.0,1.0,1000,,
1220,67,16.0,1.0,1000,,
1221,67,725.0,1.0,1000,,
1222,67,25.0,1.0,1000,,
1223,67,27.0,1.0,1000,,
1224,68,196.0,1.0,1000,,
1225,68,197.0,1.0,1000,,
1226,68,164.0,1.0,1000,,
1227,68,5.0,1.0,1000,,
1228,68,362.0,1.0,1000,,
1229,68,202.0,1.0,1000,,
1230,68,91.0,1.0,1000,,
1231,68,46.0,1.0,1000,,
1232,68,47.0,1.0,1000,,
1233,68,14.0,1.0,1000,,
1234,68,189.0,1.0,1000,,
1235,68,88.0,1.0,1000,,
1236,68,27.0,1.0,1000,,
1237,68,349.0,1.0,1000,,
1238,68,152.0,1.0,1000,,
1239,69,97.0,1.0,1000,,
1240,69,99.0,1.0,1000,,
1241,69,167.0,1.0,1000,,
1242,69,155.0,1.0,1000,,
1243,69,726.0,1.0,1000,,
1244,69,89.0,1.0,1000,,
1245,69,27.0,1.0,1000,,
1246,69,158.0,1.0,1000,,
1247,70,7.0,1.0,1000,,
1248,70,14.0,1.0,1000,,
1249,70,16.0,1.0,1000,,
1250,70,25.0,1.0,1000,,
1251,70,27.0,1.0,1000,,
1252,70,298.0,1.0,1000,,
1253,70,45.0,1.0,1000,,
1254,70,48.0,1.0,1000,,
1255,70,199.0,1.0,1000,,
1256,70,727.0,1.0,1000,,
1257,70,728.0,1.0,1000,,
1258,70,729.0,1.0,1000,,
1259,70,730.0,1.0,1000,,
1260,70,91.0,1.0,1000,,
1261,70,732.0,1.0,1000,,
1262,70,93.0,1.0,1000,,
1263,70,731.0,1.0,1000,,
1264,70,95.0,1.0,1000,,
1265,70,736.0,1.0,1000,,
1266,70,737.0,1.0,1000,,
1267,70,733.0,1.0,1000,,
1268,70,734.0,1.0,1000,,
1269,70,735.0,1.0,1000,,
1270,70,738.0,1.0,1000,,
1271,70,739.0,1.0,1000,,
1272,70,740.0,1.0,1000,,
1273,70,741.0,1.0,1000,,
1274,70,361.0,1.0,1000,,
1275,70,742.0,1.0,1000,,
1276,70,743.0,1.0,1000,,
1277,71,143.0,1.0,1000,,
1278,71,149.0,1.0,1000,,
1279,71,288.0,1.0,1000,,
1280,71,422.0,1.0,1000,,
1281,71,425.0,1.0,1000,,
1282,71,46.0,1.0,1000,,
1283,71,56.0,1.0,1000,,
1284,71,189.0,1.0,1000,,
1285,71,197.0,1.0,1000,,
1286,71,202.0,1.0,1000,,
1287,71,82.0,1.0,1000,,
1288,71,86.0,1.0,1000,,
1289,71,88.0,1.0,1000,,
1290,71,91.0,1.0,1000,,
1291,71,96.0,1.0,1000,,
1292,71,97.0,1.0,1000,,
1293,71,355.0,1.0,1000,,
1294,71,744.0,1.0,1000,,
1295,71,745.0,1.0,1000,,
1296,71,746.0,1.0,1000,,
1297,71,747.0,1.0,1000,,
1298,71,748.0,1.0,1000,,
1299,71,749.0,1.0,1000,,
1300,71,750.0,1.0,1000,,
1301,71,751.0,1.0,1000,,
1302,71,752.0,1.0,1000,,
1303,71,753.0,1.0,1000,,
1304,71,754.0,1.0,1000,,
1305,71,755.0,1.0,1000,,
1306,71,756.0,1.0,1000,,
1307,71,757.0,1.0,1000,,
1308,71,758.0,1.0,1000,,
1309,72,768.0,1.0,1000,,
1310,72,769.0,1.0,1000,,
1311,72,770.0,1.0,1000,,
1312,72,771.0,1.0,1000,,
1313,72,772.0,1.0,1000,,
1314,72,773.0,1.0,1000,,
1315,72,774.0,1.0,1000,,
1316,72,775.0,1.0,1000,,
1317,72,776.0,1.0,1000,,
1318,72,777.0,1.0,1000,,
1319,72,778.0,1.0,1000,,
1320,72,779.0,1.0,1000,,
1321,72,7.0,1.0,1000,,
1322,72,780.0,1.0,1000,,
1323,72,781.0,1.0,1000,,
1324,72,782.0,1.0,1000,,
1325,72,783.0,1.0,1000,,
1326,72,784.0,1.0,1000,,
1327,72,785.0,1.0,1000,,
1328,72,25.0,1.0,1000,,
1329,72,27.0,1.0,1000,,
1330,72,288.0,1.0,1000,,
1331,72,417.0,1.0,1000,,
1332,72,422.0,1.0,1000,,
1333,72,554.0,1.0,1000,,
1334,72,172.0,1.0,1000,,
1335,72,48.0,1.0,1000,,
1336,72,188.0,1.0,1000,,
1337,72,189.0,1.0,1000,,
1338,72,197.0,1.0,1000,,
1339,72,198.0,1.0,1000,,
1340,72,199.0,1.0,1000,,
1341,72,202.0,1.0,1000,,
1342,72,88.0,1.0,1000,,
1343,72,91.0,1.0,1000,,
1344,72,93.0,1.0,1000,,
1345,72,94.0,1.0,1000,,
1346,72,96.0,1.0,1000,,
1347,72,744.0,1.0,1000,,
1348,72,362.0,1.0,1000,,
1349,72,758.0,1.0,1000,,
1350,72,759.0,1.0,1000,,
1351,72,760.0,1.0,1000,,
1352,72,761.0,1.0,1000,,
1353,72,762.0,1.0,1000,,
1354,72,763.0,1.0,1000,,
1355,72,764.0,1.0,1000,,
1356,72,765.0,1.0,1000,,
1357,72,766.0,1.0,1000,,
1358,72,767.0,1.0,1000,,
1359,73,7.0,1.0,1000,,
1360,73,41.0,1.0,1000,,
1361,73,780.0,1.0,1000,,
1362,73,78.0,1.0,1000,,
1363,73,752.0,1.0,1000,,
1364,73,81.0,1.0,1000,,
1365,73,786.0,1.0,1000,,
1366,73,787.0,1.0,1000,,
1367,73,788.0,1.0,1000,,
1368,73,789.0,1.0,1000,,
1369,73,528.0,1.0,1000,,
1370,73,375.0,1.0,1000,,
1371,73,23.0,1.0,1000,,
1372,73,25.0,1.0,1000,,
1373,73,27.0,1.0,1000,,
1374,73,767.0,1.0,1000,,
1375,74,790.0,1.0,1000,,
1376,74,791.0,1.0,1000,,
1377,74,792.0,1.0,1000,,
1378,74,793.0,1.0,1000,,
1379,74,794.0,1.0,1000,,
1380,74,795.0,1.0,1000,,
1381,74,796.0,1.0,1000,,
1382,74,797.0,1.0,1000,,
1383,74,798.0,1.0,1000,,
1384,74,799.0,1.0,1000,,
1385,75,2.0,1.0,1000,,
1386,75,27.0,1.0,1000,,
1387,75,550.0,1.0,1000,,
1388,75,46.0,1.0,1000,,
1389,75,559.0,1.0,1000,,
1390,75,88.0,1.0,1000,,
1391,75,89.0,1.0,1000,,
1392,75,92.0,1.0,1000,,
1393,75,97.0,1.0,1000,,
1394,75,98.0,1.0,1000,,
1395,75,99.0,1.0,1000,,
1396,75,137.0,1.0,1000,,
1397,75,138.0,1.0,1000,,
1398,75,155.0,1.0,1000,,
1399,75,156.0,1.0,1000,,
1400,75,158.0,1.0,1000,,
1401,75,162.0,1.0,1000,,
1402,75,167.0,1.0,1000,,
1403,75,188.0,1.0,1000,,
1404,75,198.0,1.0,1000,,
1405,75,209.0,1.0,1000,,
1406,75,800.0,1.0,1000,,
1407,75,801.0,1.0,1000,,
1408,75,802.0,1.0,1000,,
1409,75,803.0,1.0,1000,,
1410,75,804.0,1.0,1000,,
1411,75,805.0,1.0,1000,,
1412,75,806.0,1.0,1000,,
1413,75,807.0,1.0,1000,,
1414,75,808.0,1.0,1000,,
1415,75,809.0,1.0,1000,,
1416,75,810.0,1.0,1000,,
1417,75,811.0,1.0,1000,,
1418,75,812.0,1.0,1000,,
1419,75,813.0,1.0,1000,,
1420,75,814.0,1.0,1000,,
1421,75,815.0,1.0,1000,,
1422,75,816.0,1.0,1000,,
1423,75,817.0,1.0,1000,,
1424,75,818.0,1.0,1000,,
1425,75,819.0,1.0,1000,,
1426,75,820.0,1.0,1000,,
1427,75,821.0,1.0,1000,,
1428,75,822.0,1.0,1000,,
1429,75,823.0,1.0,1000,,
1430,75,824.0,1.0,1000,,
1431,75,825.0,1.0,1000,,
1432,75,826.0,1.0,1000,,
1433,75,827.0,1.0,1000,,
1434,75,828.0,1.0,1000,,
1435,75,829.0,1.0,1000,,
1436,75,830.0,1.0,1000,,
1437,75,831.0,1.0,1000,,
1438,75,832.0,1.0,1000,,
1439,75,833.0,1.0,1000,,
1440,75,834.0,1.0,1000,,
1441,75,835.0,1.0,1000,,
1442,75,836.0,1.0,1000,,
1443,75,837.0,1.0,1000,,
1444,75,838.0,1.0,1000,,
1445,75,839.0,1.0,1000,,
1446,75,840.0,1.0,1000,,
1447,75,841.0,1.0,1000,,
1448,75,842.0,1.0,1000,,
1449,75,843.0,1.0,1000,,
1450,75,844.0,1.0,1000,,
1451,75,845.0,1.0,1000,,
1452,75,846.0,1.0,1000,,
1453,75,847.0,1.0,1000,,
1454,75,848.0,1.0,1000,,
1455,75,849.0,1.0,1000,,
1456,75,850.0,1.0,1000,,
1457,75,851.0,1.0,1000,,
1458,75,852.0,1.0,1000,,
1459,75,853.0,1.0,1000,,
1460,75,854.0,1.0,1000,,
1461,75,855.0,1.0,1000,,
1462,75,856.0,1.0,1000,,
1463,75,857.0,1.0,1000,,
1464,75,858.0,1.0,1000,,
1465,75,859.0,1.0,1000,,
1466,75,860.0,1.0,1000,,
1467,75,861.0,1.0,1000,,
1468,75,862.0,1.0,1000,,
1469,75,863.0,1.0,1000,,
1470,75,361.0,1.0,1000,,
1471,76,864.0,1.0,1000,,
1472,76,865.0,1.0,1000,,
1473,76,866.0,1.0,1000,,
1474,76,867.0,1.0,1000,,
1475,76,384.0,1.0,1000,,
1476,76,868.0,1.0,1000,,
1477,76,869.0,1.0,1000,,
1478,76,870.0,1.0,1000,,
1479,76,272.0,1.0,1000,,
1480,76,340.0,1.0,1000,,
1481,76,27.0,1.0,1000,,
1482,77,194.0,1.0,1000,,
1483,77,871.0,1.0,1000,,
1484,77,872.0,1.0,1000,,
1485,77,873.0,1.0,1000,,
1486,77,199.0,1.0,1000,,
1487,77,27.0,1.0,1000,,
1488,77,31.0,1.0,1000,,
1489,77,126.0,1.0,1000,,
1490,77,127.0,1.0,1000,,
1491,78,193.0,1.0,1000,,
1492,78,739.0,1.0,1000,,
1493,78,874.0,1.0,1000,,
1494,78,875.0,1.0,1000,,
1495,78,876.0,1.0,1000,,
1496,78,45.0,1.0,1000,,
1497,78,877.0,1.0,1000,,
1498,78,47.0,1.0,1000,,
1499,78,48.0,1.0,1000,,
1500,78,209.0,1.0,1000,,
1501,78,170.0,1.0,1000,,
1502,78,16.0,1.0,1000,,
1503,78,878.0,1.0,1000,,
1504,78,214.0,1.0,1000,,
1505,78,25.0,1.0,1000,,
1506,79,5.0,1.0,1000,,
1507,79,138.0,1.0,1000,,
1508,79,879.0,1.0,1000,,
1509,79,880.0,1.0,1000,,
1510,79,16.0,1.0,1000,,
1511,79,881.0,1.0,1000,,
1512,79,882.0,1.0,1000,,
1513,79,883.0,1.0,1000,,
1514,79,27.0,1.0,1000,,
1515,80,896.0,1.0,1000,,
1516,80,3.0,1.0,1000,,
1517,80,7.0,1.0,1000,,
1518,80,780.0,1.0,1000,,
1519,80,16.0,1.0,1000,,
1520,80,767.0,1.0,1000,,
1521,80,23.0,1.0,1000,,
1522,80,24.0,1.0,1000,,
1523,80,25.0,1.0,1000,,
1524,80,283.0,1.0,1000,,
1525,80,288.0,1.0,1000,,
1526,80,293.0,1.0,1000,,
1527,80,422.0,1.0,1000,,
1528,80,423.0,1.0,1000,,
1529,80,298.0,1.0,1000,,
1530,80,44.0,1.0,1000,,
1531,80,301.0,1.0,1000,,
1532,80,50.0,1.0,1000,,
1533,80,52.0,1.0,1000,,
1534,80,441.0,1.0,1000,,
1535,80,187.0,1.0,1000,,
1536,80,189.0,1.0,1000,,
1537,80,198.0,1.0,1000,,
1538,80,89.0,1.0,1000,,
1539,80,90.0,1.0,1000,,
1540,80,97.0,1.0,1000,,
1541,80,361.0,1.0,1000,,
1542,80,107.0,1.0,1000,,
1543,80,884.0,1.0,1000,,
1544,80,885.0,1.0,1000,,
1545,80,886.0,1.0,1000,,
1546,80,887.0,1.0,1000,,
1547,80,888.0,1.0,1000,,
1548,80,889.0,1.0,1000,,
1549,80,890.0,1.0,1000,,
1550,80,891.0,1.0,1000,,
1551,80,892.0,1.0,1000,,
1552,80,893.0,1.0,1000,,
1553,80,894.0,1.0,1000,,
1554,80,895.0,1.0,1000,,
1555,81,897.0,1.0,1000,,
1556,81,258.0,1.0,1000,,
1557,81,898.0,1.0,1000,,
1558,81,899.0,1.0,1000,,
1559,81,900.0,1.0,1000,,
1560,81,8.0,1.0,1000,,
1561,81,27.0,1.0,1000,,
1562,81,29.0,1.0,1000,,
1563,81,30.0,1.0,1000,,
1564,81,32.0,1.0,1000,,
1565,81,33.0,1.0,1000,,
1566,81,38.0,1.0,1000,,
1567,81,41.0,1.0,1000,,
1568,81,43.0,1.0,1000,,
1569,81,181.0,1.0,1000,,
1570,81,58.0,1.0,1000,,
1571,81,60.0,1.0,1000,,
1572,81,62.0,1.0,1000,,
1573,81,67.0,1.0,1000,,
1574,81,75.0,1.0,1000,,
1575,81,233.0,1.0,1000,,
1576,81,124.0,1.0,1000,,
1577,83,193.0,1.0,1000,,
1578,83,162.0,1.0,1000,,
1579,83,871.0,1.0,1000,,
1580,83,201.0,1.0,1000,,
1581,83,170.0,1.0,1000,,
1582,83,45.0,1.0,1000,,
1583,83,209.0,1.0,1000,,
1584,83,244.0,1.0,1000,,
1585,83,406.0,1.0,1000,,
1586,83,922.0,1.0,1000,,
1587,83,923.0,1.0,1000,,
1588,84,96.0,1.0,1000,,
1589,84,197.0,1.0,1000,,
1590,84,199.0,1.0,1000,,
1591,84,362.0,1.0,1000,,
1592,84,107.0,1.0,1000,,
1593,84,44.0,1.0,1000,,
1594,84,298.0,1.0,1000,,
1595,84,112.0,1.0,1000,,
1596,84,724.0,1.0,1000,,
1597,84,88.0,1.0,1000,,
1598,86,928.0,1.0,1000,,
1599,86,929.0,1.0,1000,,
1600,86,930.0,1.0,1000,,
1601,86,931.0,1.0,1000,,
1602,86,193.0,1.0,1000,,
1603,86,932.0,1.0,1000,,
