,0,1,1.1,1000,0.1
142993,3480,1,,1000,23334.0
142994,3480,1,,1000,5810.0
142995,3481,1,,1000,281.0
142996,3481,1,,1000,197.0
142997,3481,1,,1000,141.0
142998,3482,1,,1000,1140.0
142999,3482,1,,1000,2734.0
143000,3482,1,,1000,23383.0
143001,3483,1,,1000,23393.0
143002,3483,1,,1000,157.0
143003,3483,1,,1000,92.0
143004,3484,1,,1000,3963.0
143005,3484,1,,1000,1.0
143006,3484,1,,1000,246.0
143007,3485,1,,1000,239.0
143008,3485,1,,1000,647.0
143009,3485,1,,1000,23399.0
143010,3486,1,,1000,17.0
143011,3486,1,,1000,27.0
143012,3486,1,,1000,10627.0
143013,3487,1,,1000,6.0
143014,3487,1,,1000,31.0
143015,3487,1,,1000,78.0
143016,3488,1,,1000,3871.0
143017,3488,1,,1000,6737.0
143018,3488,1,,1000,415.0
143019,3489,1,,1000,18200.0
143020,3489,1,,1000,25.0
143021,3489,1,,1000,6.0
143022,3490,1,,1000,32.0
143023,3490,1,,1000,84.0
143024,3490,1,,1000,31.0
143025,3491,1,,1000,1362.0
143026,3491,1,,1000,6456.0
143027,3491,1,,1000,121.0
143028,3492,1,,1000,945.0
143029,3492,1,,1000,12215.0
143030,3492,1,,1000,163.0
143031,3493,1,,1000,23413.0
143032,3493,1,,1000,13036.0
143033,3493,1,,1000,222.0
143034,3494,1,,1000,635.0
143035,3494,1,,1000,23416.0
143036,3494,1,,1000,3.0
143037,3495,1,,1000,10424.0
143038,3495,1,,1000,491.0
143039,3495,1,,1000,23420.0
143040,3496,1,,1000,13522.0
143041,3496,1,,1000,6767.0
143042,3496,1,,1000,2395.0
143043,3497,1,,1000,9065.0
143044,3497,1,,1000,684.0
143045,3497,1,,1000,153.0
143046,3498,1,,1000,16370.0
143047,3498,1,,1000,278.0
143048,3498,1,,1000,1382.0
143049,3499,1,,1000,127.0
143050,3499,1,,1000,1066.0
143051,3499,1,,1000,534.0
143052,3500,1,,1000,402.0
143053,3500,1,,1000,193.0
143054,3500,1,,1000,1047.0
143055,3501,1,,1000,2981.0
143056,3501,1,,1000,345.0
143057,3501,1,,1000,449.0
143058,3502,1,,1000,408.0
143059,3502,1,,1000,32.0
143060,3502,1,,1000,149.0
143061,3503,1,,1000,3780.0
143062,3503,1,,1000,9030.0
143063,3503,1,,1000,87.0
143064,3504,1,,1000,673.0
143065,3504,1,,1000,241.0
143066,3504,1,,1000,339.0
143067,3505,1,,1000,6059.0
143068,3505,1,,1000,5660.0
143069,3505,1,,1000,149.0
143070,3506,1,,1000,23453.0
143071,3506,1,,1000,16.0
143072,3506,1,,1000,23449.0
143073,3507,1,,1000,23466.0
143074,3507,1,,1000,6231.0
143075,3507,1,,1000,65.0
143076,3508,1,,1000,420.0
143077,3508,1,,1000,10623.0
143078,3508,1,,1000,5469.0
143079,3509,1,,1000,19671.0
143080,3509,1,,1000,121.0
143081,3509,1,,1000,19681.0
143082,3510,1,,1000,825.0
143083,3510,1,,1000,445.0
143084,3510,1,,1000,121.0
143085,3511,1,,1000,630.0
143086,3511,1,,1000,534.0
143087,3511,1,,1000,127.0
143088,3512,1,,1000,17023.0
143089,3512,1,,1000,23510.0
143090,3512,1,,1000,4773.0
143091,3513,1,,1000,6.0
143092,3513,1,,1000,193.0
143093,3513,1,,1000,246.0
143094,3514,1,,1000,23517.0
143095,3514,1,,1000,1569.0
143096,3514,1,,1000,1534.0
143097,3515,1,,1000,1183.0
143098,3515,1,,1000,547.0
143099,3515,1,,1000,23536.0
143100,3516,1,,1000,6144.0
143101,3516,1,,1000,1641.0
143102,3516,1,,1000,9213.0
143103,3517,1,,1000,14.0
143104,3517,1,,1000,184.0
143105,3517,1,,1000,281.0
143106,3518,1,,1000,1463.0
143107,3518,1,,1000,1151.0
143108,3518,1,,1000,6405.0
143109,3519,1,,1000,23541.0
143110,3519,1,,1000,1482.0
143111,3519,1,,1000,2797.0
143112,3520,1,,1000,1161.0
143113,3520,1,,1000,23542.0
143114,3520,1,,1000,85.0
143115,3521,1,,1000,23547.0
143116,3521,1,,1000,23545.0
143117,3521,1,,1000,27.0
143118,3522,1,,1000,31.0
143119,3522,1,,1000,408.0
143120,3522,1,,1000,417.0
143121,3523,1,,1000,313.0
143122,3523,1,,1000,253.0
143123,3523,1,,1000,137.0
143124,3524,1,,1000,979.0
143125,3524,1,,1000,970.0
143126,3524,1,,1000,121.0
143127,3525,1,,1000,512.0
143128,3525,1,,1000,6.0
143129,3525,1,,1000,23549.0
143130,3526,1,,1000,6.0
143131,3526,1,,1000,190.0
143132,3526,1,,1000,135.0
143133,3527,1,,1000,6.0
143134,3527,1,,1000,34.0
143135,3527,1,,1000,33.0
143136,3528,1,,1000,210.0
143137,3528,1,,1000,121.0
143138,3528,1,,1000,8609.0
143139,3529,1,,1000,6.0
143140,3529,1,,1000,5800.0
143141,3529,1,,1000,5794.0
143142,3530,1,,1000,12943.0
143143,3530,1,,1000,341.0
143144,3530,1,,1000,12942.0
143145,3531,1,,1000,1182.0
143146,3531,1,,1000,2355.0
143147,3531,1,,1000,23563.0
143148,3532,1,,1000,364.0
143149,3532,1,,1000,23566.0
143150,3532,1,,1000,3684.0
143151,3533,1,,1000,6639.0
143152,3533,1,,1000,23581.0
143153,3533,1,,1000,6.0
143154,3534,1,,1000,153.0
143155,3534,1,,1000,64.0
143156,3534,1,,1000,247.0
143157,3535,1,,1000,414.0
143158,3535,1,,1000,86.0
143159,3535,1,,1000,613.0
143160,3536,1,,1000,803.0
143161,3536,1,,1000,23583.0
143162,3536,1,,1000,2704.0
143163,3537,1,,1000,27.0
143164,3537,1,,1000,3382.0
143165,3537,1,,1000,3.0
143166,3538,1,,1000,23598.0
143167,3538,1,,1000,665.0
143168,3538,1,,1000,115.0
143169,3539,1,,1000,17.0
143170,3539,1,,1000,7648.0
143171,3539,1,,1000,770.0
143172,3540,1,,1000,445.0
143173,3540,1,,1000,5059.0
143174,3540,1,,1000,208.0
143175,3541,1,,1000,23619.0
143176,3541,1,,1000,1571.0
143177,3541,1,,1000,168.0
143178,3542,1,,1000,23630.0
143179,3542,1,,1000,23633.0
143180,3542,1,,1000,641.0
143181,3543,1,,1000,1307.0
143182,3543,1,,1000,1286.0
143183,3543,1,,1000,5791.0
143184,3544,1,,1000,23665.0
143185,3544,1,,1000,453.0
143186,3544,1,,1000,184.0
143187,3545,1,,1000,294.0
143188,3545,1,,1000,6.0
143189,3545,1,,1000,23675.0
143190,3546,1,,1000,23707.0
143191,3546,1,,1000,1377.0
143192,3546,1,,1000,341.0
143193,3547,1,,1000,3430.0
143194,3547,1,,1000,126.0
143195,3547,1,,1000,23713.0
143196,3548,1,,1000,415.0
143197,3548,1,,1000,32.0
143198,3548,1,,1000,169.0
143199,3549,1,,1000,9061.0
143200,3549,1,,1000,529.0
143201,3549,1,,1000,1364.0
143202,3550,1,,1000,6515.0
143203,3550,1,,1000,120.0
143204,3550,1,,1000,161.0
143205,3551,1,,1000,174.0
143206,3551,1,,1000,237.0
143207,3551,1,,1000,246.0
143208,3552,1,,1000,2959.0
143209,3552,1,,1000,23797.0
143210,3552,1,,1000,529.0
143211,3553,1,,1000,4463.0
143212,3553,1,,1000,3519.0
143213,3553,1,,1000,295.0
143214,3554,1,,1000,11651.0
143215,3554,1,,1000,34.0
143216,3554,1,,1000,6.0
143217,3555,1,,1000,12257.0
143218,3555,1,,1000,112.0
143219,3555,1,,1000,31.0
143220,3556,1,,1000,427.0
143221,3556,1,,1000,1256.0
143222,3556,1,,1000,247.0
143223,3557,1,,1000,6.0
143224,3557,1,,1000,775.0
143225,3557,1,,1000,112.0
143226,3558,1,,1000,49.0
143227,3558,1,,1000,193.0
143228,3558,1,,1000,345.0
143229,3559,1,,1000,8817.0
143230,3559,1,,1000,120.0
143231,3559,1,,1000,6387.0
143232,3560,1,,1000,1060.0
143233,3560,1,,1000,15158.0
143234,3560,1,,1000,6.0
143235,3561,1,,1000,23825.0
143236,3561,1,,1000,23834.0
143237,3561,1,,1000,3245.0
143238,3562,1,,1000,121.0
143239,3562,1,,1000,6.0
143240,3562,1,,1000,19105.0
143241,3563,1,,1000,23847.0
143242,3563,1,,1000,15432.0
143243,3563,1,,1000,17701.0
143244,3564,1,,1000,770.0
143245,3564,1,,1000,23849.0
143246,3564,1,,1000,34.0
143247,3565,1,,1000,8208.0
143248,3565,1,,1000,23859.0
143249,3565,1,,1000,23855.0
143250,3566,1,,1000,535.0
143251,3566,1,,1000,124.0
143252,3566,1,,1000,121.0
143253,3567,1,,1000,23870.0
143254,3567,1,,1000,24.0
143255,3567,1,,1000,23872.0
143256,3568,1,,1000,402.0
143257,3568,1,,1000,22515.0
143258,3568,1,,1000,23876.0
143259,3569,1,,1000,436.0
143260,3569,1,,1000,341.0
143261,3569,1,,1000,84.0
143262,3570,1,,1000,368.0
143263,3570,1,,1000,446.0
143264,3570,1,,1000,345.0
143265,3571,1,,1000,6.0
143266,3571,1,,1000,23883.0
143267,3571,1,,1000,23886.0
143268,3572,1,,1000,4861.0
143269,3572,1,,1000,6690.0
143270,3572,1,,1000,4862.0
143271,3573,1,,1000,259.0
143272,3573,1,,1000,23894.0
143273,3573,1,,1000,1675.0
143274,3574,1,,1000,436.0
143275,3574,1,,1000,6.0
143276,3574,1,,1000,652.0
143277,3575,1,,1000,436.0
143278,3575,1,,1000,6.0
143279,3575,1,,1000,1842.0
143280,3576,1,,1000,343.0
143281,3576,1,,1000,3901.0
143282,3576,1,,1000,584.0
143283,3577,1,,1000,23906.0
143284,3577,1,,1000,23908.0
143285,3577,1,,1000,23910.0
143286,3578,1,,1000,33.0
143287,3578,1,,1000,1526.0
143288,3578,1,,1000,1372.0
143289,3579,1,,1000,33.0
143290,3579,1,,1000,408.0
143291,3579,1,,1000,6.0
143292,3580,1,,1000,882.0
143293,3580,1,,1000,23916.0
143294,3580,1,,1000,23914.0
143295,3581,1,,1000,149.0
143296,3581,1,,1000,11072.0
143297,3581,1,,1000,32.0
143298,3582,1,,1000,1635.0
143299,3582,1,,1000,23923.0
143300,3582,1,,1000,916.0
143301,3583,1,,1000,23926.0
143302,3583,1,,1000,6.0
143303,3583,1,,1000,107.0
143304,3584,1,,1000,446.0
143305,3584,1,,1000,17515.0
143306,3584,1,,1000,4831.0
143307,3585,1,,1000,9619.0
143308,3585,1,,1000,147.0
143309,3585,1,,1000,6.0
143310,3586,1,,1000,640.0
143311,3586,1,,1000,1018.0
143312,3586,1,,1000,86.0
143313,3587,1,,1000,259.0
143314,3587,1,,1000,445.0
143315,3587,1,,1000,179.0
143316,3588,1,,1000,157.0
143317,3588,1,,1000,2675.0
143318,3588,1,,1000,23932.0
143319,3589,1,,1000,205.0
143320,3589,1,,1000,1795.0
143321,3589,1,,1000,253.0
143322,3590,1,,1000,259.0
143323,3590,1,,1000,658.0
143324,3590,1,,1000,23975.0
143325,3591,1,,1000,31.0
143326,3591,1,,1000,1568.0
143327,3591,1,,1000,149.0
143328,3592,1,,1000,1019.0
143329,3592,1,,1000,1016.0
143330,3592,1,,1000,5963.0
143331,3593,1,,1000,9907.0
143332,3593,1,,1000,485.0
143333,3593,1,,1000,947.0
143334,3594,1,,1000,23988.0
143335,3594,1,,1000,23991.0
143336,3594,1,,1000,79.0
143337,3595,1,,1000,1656.0
143338,3595,1,,1000,23995.0
143339,3595,1,,1000,446.0
143340,3596,1,,1000,6683.0
143341,3596,1,,1000,121.0
143342,3596,1,,1000,796.0
143343,3597,1,,1000,147.0
143344,3597,1,,1000,6.0
143345,3597,1,,1000,157.0
143346,3598,1,,1000,9179.0
143347,3598,1,,1000,15.0
143348,3598,1,,1000,418.0
143349,3599,1,,1000,26.0
143350,3599,1,,1000,1209.0
143351,3599,1,,1000,417.0
143352,3600,1,,1000,436.0
143353,3600,1,,1000,24024.0
143354,3600,1,,1000,24023.0
143355,3601,1,,1000,226.0
143356,3601,1,,1000,24033.0
143357,3601,1,,1000,427.0
143358,3602,1,,1000,112.0
143359,3602,1,,1000,32.0
143360,3602,1,,1000,266.0
143361,3603,1,,1000,1711.0
143362,3603,1,,1000,10404.0
143363,3603,1,,1000,24035.0
143364,3604,1,,1000,124.0
143365,3604,1,,1000,294.0
143366,3604,1,,1000,112.0
143367,3605,1,,1000,535.0
143368,3605,1,,1000,117.0
143369,3605,1,,1000,153.0
143370,3606,1,,1000,10.0
143371,3606,1,,1000,24.0
143372,3606,1,,1000,6.0
143373,3607,1,,1000,220.0
143374,3607,1,,1000,7.0
143375,3607,1,,1000,6958.0
143376,3608,1,,1000,294.0
143377,3608,1,,1000,164.0
143378,3608,1,,1000,1745.0
143379,3609,1,,1000,1772.0
143380,3609,1,,1000,11846.0
143381,3609,1,,1000,248.0
143382,3610,1,,1000,3321.0
143383,3610,1,,1000,429.0
143384,3610,1,,1000,427.0
143385,3611,1,,1000,8621.0
143386,3611,1,,1000,6.0
143387,3611,1,,1000,8150.0
143388,3612,1,,1000,1367.0
143389,3612,1,,1000,23.0
143390,3612,1,,1000,15.0
143391,3613,1,,1000,6.0
143392,3613,1,,1000,24088.0
143393,3613,1,,1000,24085.0
143394,3614,1,,1000,2383.0
143395,3614,1,,1000,1503.0
143396,3614,1,,1000,3902.0
143397,3615,1,,1000,79.0
143398,3615,1,,1000,31.0
143399,3615,1,,1000,532.0
143400,3616,1,,1000,8464.0
143401,3616,1,,1000,24100.0
143402,3616,1,,1000,24098.0
143403,3617,1,,1000,121.0
143404,3617,1,,1000,122.0
143405,3617,1,,1000,6.0
143406,3618,1,,1000,294.0
143407,3618,1,,1000,124.0
143408,3618,1,,1000,24105.0
143409,3619,1,,1000,6.0
143410,3619,1,,1000,121.0
143411,3619,1,,1000,427.0
143412,3620,1,,1000,294.0
143413,3620,1,,1000,2784.0
143414,3620,1,,1000,14.0
143415,3621,1,,1000,210.0
143416,3621,1,,1000,3953.0
143417,3621,1,,1000,414.0
143418,3622,1,,1000,6.0
143419,3622,1,,1000,92.0
143420,3622,1,,1000,84.0
143421,3623,1,,1000,519.0
143422,3623,1,,1000,1062.0
143423,3623,1,,1000,3286.0
143424,3624,1,,1000,641.0
143425,3624,1,,1000,7.0
143426,3624,1,,1000,112.0
143427,3625,1,,1000,1034.0
143428,3625,1,,1000,24124.0
143429,3625,1,,1000,29.0
143430,3626,1,,1000,164.0
143431,3626,1,,1000,468.0
143432,3626,1,,1000,7.0
143433,3627,1,,1000,24125.0
143434,3627,1,,1000,1214.0
143435,3627,1,,1000,31.0
143436,3628,1,,1000,630.0
143437,3628,1,,1000,17.0
143438,3628,1,,1000,415.0
143439,3629,1,,1000,124.0
143440,3629,1,,1000,1073.0
143441,3629,1,,1000,6.0
143442,3630,1,,1000,598.0
143443,3630,1,,1000,17149.0
143444,3630,1,,1000,51.0
143445,3631,1,,1000,590.0
143446,3631,1,,1000,6.0
143447,3631,1,,1000,449.0
143448,3632,1,,1000,614.0
143449,3632,1,,1000,662.0
143450,3632,1,,1000,148.0
143451,3633,1,,1000,775.0
143452,3633,1,,1000,1526.0
143453,3633,1,,1000,31.0
143454,3634,1,,1000,6.0
143455,3634,1,,1000,10088.0
143456,3634,1,,1000,24148.0
143457,3635,1,,1000,24158.0
143458,3635,1,,1000,24152.0
143459,3635,1,,1000,436.0
143460,3636,1,,1000,144.0
143461,3636,1,,1000,24165.0
143462,3636,1,,1000,126.0
143463,3637,1,,1000,32.0
143464,3637,1,,1000,24176.0
143465,3637,1,,1000,34.0
143466,3638,1,,1000,85.0
143467,3638,1,,1000,84.0
143468,3638,1,,1000,24179.0
143469,3639,1,,1000,149.0
143470,3639,1,,1000,79.0
143471,3639,1,,1000,774.0
143472,3640,1,,1000,24183.0
143473,3640,1,,1000,4660.0
143474,3640,1,,1000,446.0
143475,3641,1,,1000,420.0
143476,3641,1,,1000,6.0
143477,3641,1,,1000,23.0
143478,3642,1,,1000,24193.0
143479,3642,1,,1000,64.0
143480,3642,1,,1000,24187.0
143481,3643,1,,1000,23.0
143482,3643,1,,1000,6.0
143483,3643,1,,1000,31.0
143484,3644,1,,1000,436.0
143485,3644,1,,1000,446.0
143486,3644,1,,1000,121.0
143487,3645,1,,1000,775.0
143488,3645,1,,1000,1.0
143489,3645,1,,1000,24195.0
143490,3646,1,,1000,8503.0
143491,3646,1,,1000,228.0
143492,3646,1,,1000,92.0
143493,3647,1,,1000,1485.0
143494,3647,1,,1000,8227.0
143495,3647,1,,1000,24204.0
143496,3648,1,,1000,190.0
143497,3648,1,,1000,39.0
143498,3648,1,,1000,2753.0
143499,3649,1,,1000,24212.0
143500,3649,1,,1000,78.0
143501,3649,1,,1000,421.0
143502,3650,1,,1000,7.0
143503,3650,1,,1000,24219.0
143504,3650,1,,1000,2011.0
143505,3651,1,,1000,24223.0
143506,3651,1,,1000,345.0
143507,3651,1,,1000,21.0
143508,3652,1,,1000,6.0
143509,3652,1,,1000,7.0
143510,3652,1,,1000,683.0
143511,3653,1,,1000,121.0
143512,3653,1,,1000,1060.0
143513,3653,1,,1000,84.0
143514,3654,1,,1000,614.0
143515,3654,1,,1000,86.0
143516,3654,1,,1000,144.0
143517,3655,1,,1000,32.0
143518,3655,1,,1000,387.0
143519,3655,1,,1000,169.0
143520,3656,1,,1000,6.0
143521,3656,1,,1000,15.0
143522,3656,1,,1000,32.0
143523,3657,1,,1000,1055.0
143524,3657,1,,1000,598.0
143525,3657,1,,1000,24232.0
143526,3658,1,,1000,635.0
143527,3658,1,,1000,112.0
143528,3658,1,,1000,24237.0
143529,3659,1,,1000,388.0
143530,3659,1,,1000,406.0
143531,3659,1,,1000,24239.0
143532,3660,1,,1000,581.0
143533,3660,1,,1000,92.0
143534,3660,1,,1000,6.0
143535,3661,1,,1000,1074.0
143536,3661,1,,1000,491.0
143537,3661,1,,1000,4326.0
143538,3662,1,,1000,10957.0
143539,3662,1,,1000,1936.0
143540,3662,1,,1000,15516.0
143541,3663,1,,1000,1060.0
143542,3663,1,,1000,24255.0
143543,3663,1,,1000,4261.0
143544,3664,1,,1000,154.0
143545,3664,1,,1000,193.0
143546,3664,1,,1000,164.0
143547,3665,1,,1000,24280.0
143548,3665,1,,1000,24281.0
143549,3665,1,,1000,199.0
143550,3666,1,,1000,121.0
143551,3666,1,,1000,157.0
143552,3666,1,,1000,1020.0
143553,3667,1,,1000,32.0
143554,3667,1,,1000,418.0
143555,3667,1,,1000,27.0
143556,3668,1,,1000,153.0
143557,3668,1,,1000,94.0
143558,3668,1,,1000,143.0
143559,3669,1,,1000,184.0
143560,3669,1,,1000,85.0
143561,3669,1,,1000,1380.0
143562,3670,1,,1000,31.0
143563,3670,1,,1000,6.0
143564,3670,1,,1000,78.0
143565,3671,1,,1000,24291.0
143566,3671,1,,1000,2775.0
143567,3671,1,,1000,84.0
143568,3672,1,,1000,24298.0
143569,3672,1,,1000,1055.0
143570,3672,1,,1000,24303.0
143571,3673,1,,1000,635.0
143572,3673,1,,1000,24314.0
143573,3673,1,,1000,1302.0
143574,3674,1,,1000,16034.0
143575,3674,1,,1000,32.0
143576,3674,1,,1000,6544.0
143577,3675,1,,1000,12257.0
143578,3675,1,,1000,630.0
143579,3675,1,,1000,6936.0
143580,3676,1,,1000,402.0
143581,3676,1,,1000,1053.0
143582,3676,1,,1000,1052.0
143583,3677,1,,1000,9051.0
143584,3677,1,,1000,24323.0
143585,3677,1,,1000,14789.0
143586,3678,1,,1000,31.0
143587,3678,1,,1000,1696.0
143588,3678,1,,1000,24324.0
143589,3679,1,,1000,3258.0
143590,3679,1,,1000,170.0
143591,3679,1,,1000,8514.0
143592,3680,1,,1000,345.0
143593,3680,1,,1000,2348.0
143594,3680,1,,1000,339.0
143595,3681,1,,1000,10943.0
143596,3681,1,,1000,652.0
143597,3681,1,,1000,112.0
143598,3682,1,,1000,23609.0
143599,3682,1,,1000,563.0
143600,3682,1,,1000,7.0
143601,3683,1,,1000,455.0
143602,3683,1,,1000,1415.0
143603,3683,1,,1000,24334.0
143604,3684,1,,1000,356.0
143605,3684,1,,1000,1169.0
143606,3684,1,,1000,24337.0
143607,3685,1,,1000,5546.0
143608,3685,1,,1000,11115.0
143609,3685,1,,1000,149.0
143610,3686,1,,1000,1869.0
143611,3686,1,,1000,1949.0
143612,3686,1,,1000,952.0
143613,3687,1,,1000,529.0
143614,3687,1,,1000,117.0
143615,3687,1,,1000,153.0
143616,3688,1,,1000,220.0
143617,3688,1,,1000,24351.0
143618,3688,1,,1000,115.0
143619,3689,1,,1000,24358.0
143620,3689,1,,1000,24355.0
143621,3689,1,,1000,294.0
143622,3690,1,,1000,4277.0
143623,3690,1,,1000,24407.0
143624,3690,1,,1000,11723.0
143625,3691,1,,1000,24411.0
143626,3691,1,,1000,5963.0
143627,3691,1,,1000,21338.0
143628,3692,1,,1000,84.0
143629,3692,1,,1000,346.0
143630,3692,1,,1000,332.0
143631,3693,1,,1000,1082.0
143632,3693,1,,1000,197.0
143633,3693,1,,1000,6.0
143634,3694,1,,1000,7.0
143635,3694,1,,1000,115.0
143636,3694,1,,1000,920.0
143637,3695,1,,1000,346.0
143638,3695,1,,1000,5515.0
143639,3695,1,,1000,682.0
143640,3696,1,,1000,1989.0
143641,3696,1,,1000,33.0
143642,3696,1,,1000,32.0
143643,3697,1,,1000,630.0
143644,3697,1,,1000,64.0
143645,3697,1,,1000,259.0
143646,3698,1,,1000,6517.0
143647,3698,1,,1000,24426.0
143648,3698,1,,1000,223.0
143649,3699,1,,1000,2494.0
143650,3699,1,,1000,952.0
143651,3699,1,,1000,1023.0
143652,3700,1,,1000,2313.0
143653,3700,1,,1000,436.0
143654,3700,1,,1000,429.0
143655,3701,1,,1000,210.0
143656,3701,1,,1000,115.0
143657,3701,1,,1000,1.0
143658,3702,1,,1000,423.0
143659,3702,1,,1000,4792.0
143660,3702,1,,1000,5077.0
143661,3703,1,,1000,157.0
143662,3703,1,,1000,24435.0
143663,3703,1,,1000,259.0
143664,3704,1,,1000,24439.0
143665,3704,1,,1000,1526.0
143666,3704,1,,1000,14792.0
143667,3705,1,,1000,20779.0
143668,3705,1,,1000,18471.0
143669,3705,1,,1000,2047.0
143670,3706,1,,1000,1550.0
143671,3706,1,,1000,157.0
143672,3706,1,,1000,24471.0
143673,3707,1,,1000,500.0
143674,3707,1,,1000,24479.0
143675,3707,1,,1000,24489.0
143676,3708,1,,1000,6.0
143677,3708,1,,1000,14.0
143678,3708,1,,1000,122.0
143679,3709,1,,1000,15435.0
143680,3709,1,,1000,259.0
143681,3709,1,,1000,365.0
143682,3710,1,,1000,145.0
143683,3710,1,,1000,164.0
143684,3710,1,,1000,239.0
143685,3711,1,,1000,1503.0
143686,3711,1,,1000,122.0
143687,3711,1,,1000,563.0
143688,3712,1,,1000,652.0
143689,3712,1,,1000,159.0
143690,3712,1,,1000,94.0
143691,3713,1,,1000,436.0
143692,3713,1,,1000,356.0
143693,3713,1,,1000,1581.0
143694,3714,1,,1000,32.0
143695,3714,1,,1000,6.0
143696,3714,1,,1000,6544.0
143697,3715,1,,1000,144.0
143698,3715,1,,1000,87.0
143699,3715,1,,1000,3455.0
143700,3716,1,,1000,6.0
143701,3716,1,,1000,32.0
143702,3716,1,,1000,31.0
143703,3717,1,,1000,24520.0
143704,3717,1,,1000,88.0
143705,3717,1,,1000,12053.0
143706,3718,1,,1000,24524.0
143707,3718,1,,1000,778.0
143708,3718,1,,1000,24523.0
143709,3719,1,,1000,503.0
143710,3719,1,,1000,164.0
143711,3719,1,,1000,920.0
143712,3720,1,,1000,3237.0
143713,3720,1,,1000,612.0
143714,3720,1,,1000,884.0
143715,3721,1,,1000,115.0
143716,3721,1,,1000,1056.0
143717,3721,1,,1000,529.0
143718,3722,1,,1000,205.0
143719,3722,1,,1000,489.0
143720,3722,1,,1000,436.0
143721,3723,1,,1000,250.0
143722,3723,1,,1000,82.0
143723,3723,1,,1000,1055.0
143724,3724,1,,1000,32.0
143725,3724,1,,1000,1217.0
143726,3724,1,,1000,33.0
143727,3725,1,,1000,1140.0
143728,3725,1,,1000,17109.0
143729,3725,1,,1000,141.0
143730,3726,1,,1000,1670.0
143731,3726,1,,1000,6.0
143732,3726,1,,1000,423.0
143733,3727,1,,1000,15.0
143734,3727,1,,1000,78.0
143735,3727,1,,1000,24530.0
143736,3728,1,,1000,449.0
143737,3728,1,,1000,92.0
143738,3728,1,,1000,24535.0
143739,3729,1,,1000,212.0
143740,3729,1,,1000,1018.0
143741,3729,1,,1000,225.0
143742,3730,1,,1000,24552.0
143743,3730,1,,1000,838.0
143744,3730,1,,1000,6.0
143745,3731,1,,1000,120.0
143746,3731,1,,1000,6.0
143747,3731,1,,1000,128.0
143748,3732,1,,1000,169.0
143749,3732,1,,1000,416.0
143750,3732,1,,1000,402.0
143751,3733,1,,1000,92.0
143752,3733,1,,1000,13237.0
143753,3733,1,,1000,2225.0
143754,3734,1,,1000,418.0
143755,3734,1,,1000,31.0
143756,3734,1,,1000,2875.0
143757,3735,1,,1000,2522.0
143758,3735,1,,1000,24571.0
143759,3735,1,,1000,266.0
143760,3736,1,,1000,436.0
143761,3736,1,,1000,82.0
143762,3736,1,,1000,1023.0
143763,3737,1,,1000,15687.0
143764,3737,1,,1000,24583.0
143765,3737,1,,1000,7.0
143766,3738,1,,1000,153.0
143767,3738,1,,1000,635.0
143768,3738,1,,1000,845.0
143769,3739,1,,1000,149.0
143770,3739,1,,1000,32.0
143771,3739,1,,1000,12590.0
143772,3740,1,,1000,449.0
143773,3740,1,,1000,8589.0
143774,3740,1,,1000,5107.0
143775,3741,1,,1000,84.0
143776,3741,1,,1000,92.0
143777,3741,1,,1000,127.0
143778,3742,1,,1000,90.0
143779,3742,1,,1000,667.0
143780,3742,1,,1000,87.0
143781,3743,1,,1000,6575.0
143782,3743,1,,1000,24632.0
143783,3743,1,,1000,33.0
143784,3744,1,,1000,1615.0
143785,3744,1,,1000,7868.0
143786,3744,1,,1000,13429.0
143787,3745,1,,1000,8248.0
143788,3745,1,,1000,920.0
143789,3745,1,,1000,24643.0
143790,3746,1,,1000,24653.0
143791,3746,1,,1000,12216.0
143792,3746,1,,1000,6.0
143793,3747,1,,1000,33.0
143794,3747,1,,1000,420.0
143795,3747,1,,1000,34.0
143796,3748,1,,1000,5475.0
143797,3748,1,,1000,24656.0
143798,3748,1,,1000,5474.0
143799,3749,1,,1000,4156.0
143800,3749,1,,1000,115.0
143801,3749,1,,1000,684.0
143802,3750,1,,1000,920.0
143803,3750,1,,1000,116.0
143804,3750,1,,1000,482.0
143805,3751,1,,1000,230.0
143806,3751,1,,1000,19209.0
143807,3751,1,,1000,24662.0
143808,3752,1,,1000,421.0
143809,3752,1,,1000,6.0
143810,3752,1,,1000,145.0
143811,3753,1,,1000,2875.0
143812,3753,1,,1000,32.0
143813,3753,1,,1000,295.0
143814,3754,1,,1000,878.0
143815,3754,1,,1000,112.0
143816,3754,1,,1000,92.0
143817,3755,1,,1000,843.0
143818,3755,1,,1000,24.0
143819,3755,1,,1000,4391.0
143820,3756,1,,1000,1406.0
143821,3756,1,,1000,1393.0
143822,3756,1,,1000,11598.0
143823,3757,1,,1000,31.0
143824,3757,1,,1000,33.0
143825,3757,1,,1000,168.0
143826,3758,1,,1000,24726.0
143827,3758,1,,1000,24576.0
143828,3758,1,,1000,402.0
143829,3759,1,,1000,6.0
143830,3759,1,,1000,436.0
143831,3759,1,,1000,1112.0
143832,3760,1,,1000,9312.0
143833,3760,1,,1000,285.0
143834,3760,1,,1000,24736.0
143835,3761,1,,1000,18471.0
143836,3761,1,,1000,516.0
143837,3761,1,,1000,84.0
143838,3762,1,,1000,3081.0
143839,3762,1,,1000,164.0
143840,3762,1,,1000,197.0
143841,3763,1,,1000,6.0
143842,3763,1,,1000,356.0
143843,3763,1,,1000,190.0
